supplier,solar_farm,costs
a_88,b_244,6565
a_89,b_244,6589
a_90,b_244,5973
a_91,b_244,7264
a_92,b_244,7490
a_93,b_244,10505
a_94,b_244,1986
a_95,b_244,6952
a_96,b_244,7873
a_97,b_244,4753
a_98,b_244,7883
a_99,b_244,1670
a_100,b_244,4408
a_1,b_245,1104
a_2,b_245,8097
a_3,b_245,5007
a_4,b_245,8189
a_5,b_245,10597
a_6,b_245,2504
a_7,b_245,3361
a_8,b_245,8483
a_9,b_245,7855
a_10,b_245,5466
a_11,b_245,3118
a_12,b_245,3578
a_13,b_245,10885
a_14,b_245,9663
a_15,b_245,10887
a_16,b_245,8263
a_17,b_245,9144
a_18,b_245,8681
a_19,b_245,9705
a_20,b_245,5407
a_21,b_245,11502
a_22,b_245,3758
a_23,b_245,10277
a_24,b_245,1605
a_25,b_245,8130
a_26,b_245,4823
a_27,b_245,1510
a_28,b_245,4377
a_29,b_245,3763
a_30,b_245,7537
a_31,b_245,4342
a_32,b_245,3826
a_33,b_245,8403
a_34,b_245,11120
a_35,b_245,11954
a_36,b_245,7687
a_37,b_245,5696
a_38,b_245,3350
a_39,b_245,10934
a_40,b_245,7485
a_41,b_245,9061
a_42,b_245,1281
a_43,b_245,3851
a_44,b_245,4505
a_45,b_245,10272
a_46,b_245,2733
a_47,b_245,11691
a_48,b_245,3458
a_49,b_245,6479
a_50,b_245,8563
a_51,b_245,9465
a_52,b_245,7672
a_53,b_245,4059
a_54,b_245,1463
a_55,b_245,4641
a_56,b_245,3563
a_57,b_245,2792
a_58,b_245,2764
a_59,b_245,5692
a_60,b_245,8220
a_61,b_245,3938
a_62,b_245,11027
a_63,b_245,2900
a_64,b_245,3147
a_65,b_245,5527
a_66,b_245,5113
a_67,b_245,4791
a_68,b_245,9201
a_69,b_245,10701
a_70,b_245,5913
a_71,b_245,9826
a_72,b_245,4815
a_73,b_245,8424
a_74,b_245,11400
a_75,b_245,10632
a_76,b_245,2065
a_77,b_245,5435
a_78,b_245,10054
a_79,b_245,1109
a_80,b_245,4207
a_81,b_245,2081
a_82,b_245,9296
a_83,b_245,4201
a_84,b_245,11523
a_85,b_245,1507
a_86,b_245,3657
a_87,b_245,9295
a_88,b_245,8547
a_89,b_245,11783
a_90,b_245,3151
a_91,b_245,5557
a_92,b_245,5691
a_93,b_245,2986
a_94,b_245,11736
a_95,b_245,7810
a_96,b_245,11878
a_97,b_245,3489
a_98,b_245,3054
a_99,b_245,4273
a_100,b_245,2750
a_1,b_246,7919
a_2,b_246,4259
a_3,b_246,7111
a_4,b_246,7181
a_5,b_246,5138
a_6,b_246,6677
a_7,b_246,5253
a_8,b_246,7320
a_9,b_246,9442
a_10,b_246,3671
a_11,b_246,2354
a_12,b_246,6127
a_13,b_246,8859
a_14,b_246,11149
a_15,b_246,5267
a_16,b_246,3849
a_17,b_246,1955
a_18,b_246,2142
a_19,b_246,5380
a_20,b_246,3377
a_21,b_246,5766
a_22,b_246,2860
a_23,b_246,7363
a_24,b_246,3182
a_25,b_246,1365
a_26,b_246,10788
a_27,b_246,8600
a_28,b_246,11412
a_29,b_246,4130
a_30,b_246,10099
a_31,b_246,2594
a_32,b_246,5542
a_33,b_246,8812
a_34,b_246,1883
a_35,b_246,8352
a_36,b_246,4970
a_37,b_246,1027
a_38,b_246,9682
a_39,b_246,6290
a_40,b_246,1700
a_41,b_246,2770
a_42,b_246,6318
a_43,b_246,11109
a_44,b_246,9145
a_45,b_246,6948
a_46,b_246,10400
a_47,b_246,6598
a_48,b_246,4831
a_49,b_246,4382
a_50,b_246,8556
a_51,b_246,9551
a_52,b_246,11186
a_53,b_246,3983
a_54,b_246,1181
a_55,b_246,1595
a_56,b_246,3019
a_57,b_246,2346
a_58,b_246,5031
a_59,b_246,10499
a_60,b_246,5888
a_61,b_246,7134
a_62,b_246,7279
a_63,b_246,6522
a_64,b_246,9710
a_65,b_246,1058
a_66,b_246,9909
a_67,b_246,1107
a_68,b_246,11830
a_69,b_246,10392
a_70,b_246,4865
a_71,b_246,4082
a_72,b_246,7484
a_73,b_246,11487
a_74,b_246,1190
a_75,b_246,4121
a_76,b_246,1552
a_77,b_246,11836
a_78,b_246,10984
a_79,b_246,8714
a_80,b_246,2540
a_81,b_246,6110
a_82,b_246,11326
a_83,b_246,11560
a_84,b_246,5498
a_85,b_246,5002
a_86,b_246,3951
a_87,b_246,11086
a_88,b_246,7059
a_89,b_246,3145
a_90,b_246,2183
a_91,b_246,6670
a_92,b_246,2657
a_93,b_246,7290
a_94,b_246,2022
a_95,b_246,5923
a_96,b_246,10872
a_97,b_246,10267
a_98,b_246,11856
a_99,b_246,5064
a_100,b_246,11683
a_1,b_247,8766
a_2,b_247,8783
a_3,b_247,6663
a_4,b_247,2403
a_5,b_247,9520
a_6,b_247,8829
a_7,b_247,10100
a_8,b_247,11147
a_9,b_247,5083
a_10,b_247,7320
a_11,b_247,11432
a_12,b_247,8799
a_13,b_247,1446
a_14,b_247,7992
a_15,b_247,5793
a_16,b_247,10367
a_17,b_247,8750
a_18,b_247,3822
a_19,b_247,3410
a_20,b_247,10389
a_21,b_247,10318
a_22,b_247,3799
a_23,b_247,2678
a_24,b_247,2540
a_25,b_247,5813
a_26,b_247,10637
a_27,b_247,10449
a_28,b_247,10351
a_29,b_247,1618
a_30,b_247,5028
a_31,b_247,11167
a_32,b_247,9340
a_33,b_247,11827
a_34,b_247,8382
a_35,b_247,6652
a_36,b_247,5391
a_37,b_247,10549
a_38,b_247,4140
a_39,b_247,7520
a_40,b_247,11637
a_41,b_247,6859
a_42,b_247,2503
a_43,b_247,5054
a_44,b_247,5115
a_45,b_247,3408
a_46,b_247,3267
a_47,b_247,2839
a_48,b_247,10751
a_49,b_247,11998
a_50,b_247,2014
a_51,b_247,8829
a_52,b_247,8123
a_53,b_247,4330
a_54,b_247,5852
a_55,b_247,11106
a_56,b_247,5014
a_57,b_247,2661
a_58,b_247,10792
a_59,b_247,8245
a_60,b_247,3633
a_61,b_247,9220
a_62,b_247,6692
a_63,b_247,11495
a_64,b_247,3089
a_65,b_247,11482
a_66,b_247,6564
a_67,b_247,6234
a_68,b_247,10897
a_69,b_247,1282
a_70,b_247,1591
a_71,b_247,11579
a_72,b_247,3884
a_73,b_247,6321
a_74,b_247,7488
a_75,b_247,7032
a_76,b_247,11469
a_77,b_247,4583
a_78,b_247,3153
a_79,b_247,4894
a_80,b_247,3564
a_81,b_247,1256
a_82,b_247,5306
a_83,b_247,3856
a_84,b_247,7879
a_85,b_247,4747
a_86,b_247,3899
a_87,b_247,6251
a_88,b_247,7269
a_89,b_247,3515
a_90,b_247,4490
a_91,b_247,2584
a_92,b_247,2134
a_93,b_247,3867
a_94,b_247,2147
a_95,b_247,7955
a_96,b_247,11471
a_97,b_247,5032
a_98,b_247,1567
a_99,b_247,6176
a_100,b_247,10326
a_1,b_248,1823
a_2,b_248,2925
a_3,b_248,10319
a_4,b_248,12000
a_5,b_248,11547
a_6,b_248,4208
a_7,b_248,7147
a_8,b_248,6394
a_9,b_248,1162
a_10,b_248,9369
a_11,b_248,5795
a_12,b_248,5656
a_13,b_248,3023
a_14,b_248,10154
a_15,b_248,9547
a_16,b_248,6191
a_17,b_248,3893
a_18,b_248,2968
a_19,b_248,1845
a_20,b_248,2402
a_21,b_248,3793
a_22,b_248,6708
a_23,b_248,10488
a_24,b_248,5809
a_25,b_248,9875
a_26,b_248,1008
a_27,b_248,5691
a_28,b_248,10694
a_29,b_248,4613
a_30,b_248,6565
a_31,b_248,10405
a_32,b_248,7076
a_33,b_248,8565
a_34,b_248,2589
a_35,b_248,5402
a_36,b_248,4752
a_37,b_248,5208
a_38,b_248,4579
a_39,b_248,9700
a_40,b_248,2017
a_41,b_248,5250
a_42,b_248,5326
a_43,b_248,3710
a_44,b_248,2481
a_45,b_248,5768
a_46,b_248,3256
a_47,b_248,10147
a_48,b_248,4551
a_49,b_248,3948
a_50,b_248,8291
a_51,b_248,5052
a_52,b_248,7299
a_53,b_248,7774
a_54,b_248,7274
a_55,b_248,2724
a_56,b_248,8334
a_57,b_248,6320
a_58,b_248,7452
a_59,b_248,1969
a_60,b_248,10434
a_61,b_248,7323
a_62,b_248,7958
a_63,b_248,9224
a_64,b_248,11401
a_65,b_248,7241
a_66,b_248,6527
a_67,b_248,11600
a_68,b_248,1621
a_69,b_248,7820
a_70,b_248,9529
a_71,b_248,9709
a_72,b_248,1925
a_73,b_248,10250
a_74,b_248,2741
a_75,b_248,8115
a_76,b_248,11647
a_77,b_248,1583
a_78,b_248,10422
a_79,b_248,9295
a_80,b_248,5106
a_81,b_248,3422
a_82,b_248,10668
a_83,b_248,7435
a_84,b_248,9439
a_85,b_248,6286
a_86,b_248,11874
a_87,b_248,2682
a_88,b_248,11938
a_89,b_248,6494
a_90,b_248,7728
a_91,b_248,11263
a_92,b_248,3143
a_93,b_248,2289
a_94,b_248,6483
a_95,b_248,1304
a_96,b_248,7303
a_97,b_248,2125
a_98,b_248,9853
a_99,b_248,8533
a_100,b_248,2039
a_1,b_249,10126
a_2,b_249,5419
a_3,b_249,8303
a_4,b_249,4566
a_5,b_249,1353
a_6,b_249,9439
a_7,b_249,9520
a_8,b_249,10429
a_9,b_249,5834
a_10,b_249,2356
a_11,b_249,3219
a_12,b_249,6810
a_13,b_249,11192
a_14,b_249,2067
a_15,b_249,6460
a_16,b_249,3202
a_17,b_249,1761
a_18,b_249,4970
a_19,b_249,7604
a_20,b_249,1979
a_21,b_249,1137
a_22,b_249,2274
a_23,b_249,6978
a_24,b_249,7025
a_25,b_249,2142
a_26,b_249,2823
a_27,b_249,1044
a_28,b_249,9625
a_29,b_249,1328
a_30,b_249,8850
a_31,b_249,4661
a_32,b_249,1850
a_33,b_249,1749
a_34,b_249,5681
a_35,b_249,9147
a_36,b_249,6664
a_37,b_249,10957
a_38,b_249,9953
a_39,b_249,11381
a_40,b_249,4777
a_41,b_249,3968
a_42,b_249,7626
a_43,b_249,7606
a_44,b_249,1864
a_45,b_249,7756
a_46,b_249,3117
a_47,b_249,11995
a_48,b_249,3189
a_49,b_249,1801
a_50,b_249,11467
a_51,b_249,7446
a_52,b_249,6838
a_53,b_249,4945
a_54,b_249,7949
a_55,b_249,7517
a_56,b_249,2338
a_57,b_249,10691
a_58,b_249,10529
a_59,b_249,8409
a_60,b_249,1994
a_61,b_249,11530
a_62,b_249,6464
a_63,b_249,5721
a_64,b_249,9256
a_65,b_249,10626
a_66,b_249,1234
a_67,b_249,8486
a_68,b_249,7224
a_69,b_249,8892
a_70,b_249,10469
a_71,b_249,8186
a_72,b_249,2463
a_73,b_249,3638
a_74,b_249,7016
a_75,b_249,9367
a_76,b_249,4381
a_77,b_249,10784
a_78,b_249,7086
a_79,b_249,9831
a_80,b_249,3084
a_81,b_249,7321
a_82,b_249,10910
a_83,b_249,10851
a_84,b_249,8886
a_85,b_249,8444
a_86,b_249,8657
a_87,b_249,5961
a_88,b_249,11523
a_89,b_249,2110
a_90,b_249,8541
a_91,b_249,4963
a_92,b_249,11872
a_93,b_249,2091
a_94,b_249,2817
a_95,b_249,6922
a_96,b_249,3388
a_97,b_249,9303
a_98,b_249,9705
a_99,b_249,7101
a_100,b_249,4331
a_1,b_250,9005
a_2,b_250,2741
a_3,b_250,7942
a_4,b_250,4537
a_5,b_250,6580
a_6,b_250,7868
a_7,b_250,9750
a_8,b_250,3560
a_9,b_250,7362
a_10,b_250,1779
a_11,b_250,7905
a_12,b_250,10120
a_13,b_250,1886
a_14,b_250,2101
a_15,b_250,7602
a_16,b_250,8736
a_17,b_250,3602
a_18,b_250,8532
a_19,b_250,7651
a_20,b_250,7555
a_21,b_250,7703
a_22,b_250,7233
a_23,b_250,10917
a_24,b_250,3291
a_25,b_250,4825
a_26,b_250,7920
a_27,b_250,10355
a_28,b_250,11430
a_29,b_250,6520
a_30,b_250,1683
a_31,b_250,11116
a_32,b_250,10677
a_33,b_250,4084
a_34,b_250,8824
a_35,b_250,5524
a_36,b_250,9062
a_37,b_250,1788
a_38,b_250,11128
a_39,b_250,4031
a_40,b_250,3405
a_41,b_250,9155
a_42,b_250,6544
a_43,b_250,9736
a_44,b_250,3571
a_45,b_250,1303
a_46,b_250,1109
a_47,b_250,11889
a_48,b_250,9553
a_49,b_250,7184
a_50,b_250,2576
a_51,b_250,10311
a_52,b_250,1720
a_53,b_250,6743
a_54,b_250,1926
a_55,b_250,5267
a_56,b_250,4677
a_57,b_250,1572
a_58,b_250,8630
a_59,b_250,4944
a_60,b_250,5617
a_61,b_250,5106
a_62,b_250,6929
a_63,b_250,9290
a_64,b_250,8210
a_65,b_250,8399
a_66,b_250,10602
a_67,b_250,4657
a_68,b_250,10499
a_69,b_250,11804
a_70,b_250,6075
a_71,b_250,9967
a_72,b_250,5669
a_73,b_250,10826
a_74,b_250,5164
a_75,b_250,4504
a_76,b_250,2918
a_77,b_250,10475
a_78,b_250,2979
a_79,b_250,6497
a_80,b_250,11002
a_81,b_250,5155
a_82,b_250,5222
a_83,b_250,11999
a_84,b_250,6416
a_85,b_250,8980
a_86,b_250,9541
a_87,b_250,4587
a_88,b_250,11764
a_89,b_250,4450
a_90,b_250,5784
a_91,b_250,7808
a_92,b_250,3869
a_93,b_250,7341
a_94,b_250,11225
a_95,b_250,7422
a_96,b_250,1390
a_97,b_250,2780
a_98,b_250,3523
a_99,b_250,2820
a_100,b_250,2851
a_1,b_251,9969
a_2,b_251,4555
a_3,b_251,3569
a_4,b_251,2625
a_5,b_251,5605
a_6,b_251,8696
a_7,b_251,11811
a_8,b_251,9506
a_9,b_251,1935
a_10,b_251,11563
a_11,b_251,9512
a_12,b_251,2423
a_13,b_251,9272
a_14,b_251,1891
a_15,b_251,8126
a_16,b_251,8609
a_17,b_251,11424
a_18,b_251,8268
a_19,b_251,9059
a_20,b_251,4700
a_21,b_251,3584
a_22,b_251,11486
a_23,b_251,3067
a_24,b_251,6770
a_25,b_251,10605
a_26,b_251,7408
a_27,b_251,11344
a_28,b_251,7882
a_29,b_251,11851
a_30,b_251,11473
a_31,b_251,1017
a_32,b_251,8090
a_33,b_251,2155
a_34,b_251,10233
a_35,b_251,4166
a_36,b_251,3212
a_37,b_251,6230
a_38,b_251,10289
a_39,b_251,1210
a_40,b_251,3440
a_41,b_251,2683
a_42,b_251,9356
a_43,b_251,9035
a_44,b_251,5727
a_45,b_251,7887
a_46,b_251,10511
a_47,b_251,9916
a_48,b_251,2761
a_49,b_251,5221
a_50,b_251,8859
a_51,b_251,3846
a_52,b_251,9125
a_53,b_251,11626
a_54,b_251,10493
a_55,b_251,7187
a_56,b_251,7616
a_57,b_251,6905
a_58,b_251,3277
a_59,b_251,6072
a_60,b_251,11404
a_61,b_251,9729
a_62,b_251,3709
a_63,b_251,1498
a_64,b_251,11396
a_65,b_251,10300
a_66,b_251,4933
a_67,b_251,2764
a_68,b_251,9721
a_69,b_251,5451
a_70,b_251,2855
a_71,b_251,7607
a_72,b_251,10765
a_73,b_251,5002
a_74,b_251,9018
a_75,b_251,10654
a_76,b_251,4547
a_77,b_251,1655
a_78,b_251,3114
a_79,b_251,10994
a_80,b_251,4269
a_81,b_251,8991
a_82,b_251,2203
a_83,b_251,10046
a_84,b_251,6944
a_85,b_251,5679
a_86,b_251,11822
a_87,b_251,8072
a_88,b_251,4931
a_89,b_251,11262
a_90,b_251,5006
a_91,b_251,6376
a_92,b_251,5738
a_93,b_251,7598
a_94,b_251,6145
a_95,b_251,8411
a_96,b_251,10329
a_97,b_251,2169
a_98,b_251,10267
a_99,b_251,6059
a_100,b_251,2610
a_1,b_252,7105
a_2,b_252,5989
a_3,b_252,8319
a_4,b_252,8282
a_5,b_252,6057
a_6,b_252,10371
a_7,b_252,1679
a_8,b_252,8433
a_9,b_252,8479
a_10,b_252,6807
a_11,b_252,10525
a_12,b_252,4504
a_13,b_252,5249
a_14,b_252,1622
a_15,b_252,2050
a_16,b_252,1508
a_17,b_252,10523
a_18,b_252,9720
a_19,b_252,3292
a_20,b_252,8659
a_21,b_252,2035
a_22,b_252,4173
a_23,b_252,3453
a_24,b_252,9198
a_25,b_252,2780
a_26,b_252,11964
a_27,b_252,3974
a_28,b_252,10641
a_29,b_252,7012
a_30,b_252,10113
a_31,b_252,6020
a_32,b_252,8534
a_33,b_252,7320
a_34,b_252,9644
a_35,b_252,1015
a_36,b_252,9154
a_37,b_252,3012
a_38,b_252,3699
a_39,b_252,10092
a_40,b_252,6807
a_41,b_252,2738
a_42,b_252,6315
a_43,b_252,9093
a_44,b_252,5309
a_45,b_252,3168
a_46,b_252,8139
a_47,b_252,3680
a_48,b_252,1611
a_49,b_252,3365
a_50,b_252,5360
a_51,b_252,10234
a_52,b_252,8383
a_53,b_252,10021
a_54,b_252,2461
a_55,b_252,9541
a_56,b_252,7450
a_57,b_252,5590
a_58,b_252,9113
a_59,b_252,1312
a_60,b_252,4572
a_61,b_252,4842
a_62,b_252,10019
a_63,b_252,10678
a_64,b_252,7336
a_65,b_252,4751
a_66,b_252,2959
a_67,b_252,6200
a_68,b_252,4215
a_69,b_252,10293
a_70,b_252,6857
a_71,b_252,2575
a_72,b_252,7581
a_73,b_252,2208
a_74,b_252,7045
a_75,b_252,11431
a_76,b_252,8882
a_77,b_252,5732
a_78,b_252,11659
a_79,b_252,8668
a_80,b_252,2977
a_81,b_252,2295
a_82,b_252,4866
a_83,b_252,5014
a_84,b_252,2244
a_85,b_252,7869
a_86,b_252,3500
a_87,b_252,8231
a_88,b_252,2687
a_89,b_252,5971
a_90,b_252,7286
a_91,b_252,5095
a_92,b_252,6590
a_93,b_252,7209
a_94,b_252,9216
a_95,b_252,10903
a_96,b_252,7041
a_97,b_252,10571
a_98,b_252,9148
a_99,b_252,11109
a_100,b_252,4402
a_1,b_253,6321
a_2,b_253,6397
a_3,b_253,5278
a_4,b_253,8954
a_5,b_253,1515
a_6,b_253,1006
a_7,b_253,3825
a_8,b_253,10769
a_9,b_253,7659
a_10,b_253,9455
a_11,b_253,7683
a_12,b_253,9321
a_13,b_253,8186
a_14,b_253,9949
a_15,b_253,8340
a_16,b_253,3573
a_17,b_253,8065
a_18,b_253,7250
a_19,b_253,7114
a_20,b_253,2009
a_21,b_253,9008
a_22,b_253,7811
a_23,b_253,2434
a_24,b_253,10086
a_25,b_253,8931
a_26,b_253,2010
a_27,b_253,8239
a_28,b_253,10946
a_29,b_253,7698
a_30,b_253,7374
a_31,b_253,11468
a_32,b_253,7504
a_33,b_253,2168
a_34,b_253,6679
a_35,b_253,11716
a_36,b_253,2653
a_37,b_253,8842
a_38,b_253,9402
a_39,b_253,6448
a_40,b_253,10291
a_41,b_253,6785
a_42,b_253,1185
a_43,b_253,4217
a_44,b_253,10368
a_45,b_253,6180
a_46,b_253,11361
a_47,b_253,10751
a_48,b_253,3428
a_49,b_253,9622
a_50,b_253,11235
a_51,b_253,6379
a_52,b_253,5729
a_53,b_253,7496
a_54,b_253,6005
a_55,b_253,2017
a_56,b_253,3828
a_57,b_253,2480
a_58,b_253,6006
a_59,b_253,9531
a_60,b_253,4856
a_61,b_253,1423
a_62,b_253,11565
a_63,b_253,7045
a_64,b_253,1654
a_65,b_253,2336
a_66,b_253,4588
a_67,b_253,5139
a_68,b_253,11198
a_69,b_253,1653
a_70,b_253,8423
a_71,b_253,5076
a_72,b_253,5365
a_73,b_253,3336
a_74,b_253,8914
a_75,b_253,3720
a_76,b_253,2313
a_77,b_253,4150
a_78,b_253,8119
a_79,b_253,7444
a_80,b_253,9614
a_81,b_253,3625
a_82,b_253,4802
a_83,b_253,8105
a_84,b_253,9786
a_85,b_253,10317
a_86,b_253,10407
a_87,b_253,4804
a_88,b_253,2002
a_89,b_253,6544
a_90,b_253,11827
a_91,b_253,8817
a_92,b_253,7346
a_93,b_253,7509
a_94,b_253,7997
a_95,b_253,6936
a_96,b_253,1791
a_97,b_253,11148
a_98,b_253,11797
a_99,b_253,2840
a_100,b_253,10707
a_1,b_254,4520
a_2,b_254,2396
a_3,b_254,9646
a_4,b_254,5168
a_5,b_254,1488
a_6,b_254,3503
a_7,b_254,3481
a_8,b_254,7089
a_9,b_254,6137
a_10,b_254,1175
a_11,b_254,3462
a_12,b_254,1082
a_13,b_254,8267
a_14,b_254,10714
a_15,b_254,2791
a_16,b_254,9865
a_17,b_254,11615
a_18,b_254,10051
a_19,b_254,5204
a_20,b_254,9331
a_21,b_254,3805
a_22,b_254,1630
a_23,b_254,1578
a_24,b_254,2281
a_25,b_254,11989
a_26,b_254,1391
a_27,b_254,7172
a_28,b_254,2112
a_29,b_254,4634
a_30,b_254,7701
a_31,b_254,8878
a_32,b_254,2153
a_33,b_254,2110
a_34,b_254,9018
a_35,b_254,4237
a_36,b_254,1827
a_37,b_254,8544
a_38,b_254,5581
a_39,b_254,8810
a_40,b_254,9703
a_41,b_254,2211
a_42,b_254,11105
a_43,b_254,11039
a_44,b_254,11906
a_45,b_254,11820
a_46,b_254,1565
a_47,b_254,5076
a_48,b_254,8489
a_49,b_254,9821
a_50,b_254,9632
a_51,b_254,3519
a_52,b_254,5412
a_53,b_254,8272
a_54,b_254,9120
a_55,b_254,9043
a_56,b_254,8470
a_57,b_254,5809
a_58,b_254,10048
a_59,b_254,4211
a_60,b_254,8087
a_61,b_254,1579
a_62,b_254,9240
a_63,b_254,3674
a_64,b_254,7840
a_65,b_254,11934
a_66,b_254,11892
a_67,b_254,6691
a_68,b_254,2659
a_69,b_254,3424
a_70,b_254,6273
a_71,b_254,4347
a_72,b_254,6775
a_73,b_254,5116
a_74,b_254,2112
a_75,b_254,11735
a_76,b_254,11305
a_77,b_254,5508
a_78,b_254,5085
a_79,b_254,4052
a_80,b_254,9319
a_81,b_254,11365
a_82,b_254,7498
a_83,b_254,10730
a_84,b_254,1380
a_85,b_254,8843
a_86,b_254,3485
a_87,b_254,3797
a_88,b_254,2685
a_89,b_254,8190
a_90,b_254,4614
a_91,b_254,5038
a_92,b_254,8115
a_93,b_254,6380
a_94,b_254,10269
a_95,b_254,7069
a_96,b_254,7138
a_97,b_254,6102
a_98,b_254,10334
a_99,b_254,2997
a_100,b_254,7983
a_1,b_255,10392
a_2,b_255,2447
a_3,b_255,9817
a_4,b_255,10355
a_5,b_255,5584
a_6,b_255,5319
a_7,b_255,2009
a_8,b_255,6145
a_9,b_255,3297
a_10,b_255,6586
a_11,b_255,11822
a_12,b_255,1760
a_13,b_255,2822
a_14,b_255,10585
a_15,b_255,4576
a_16,b_255,11099
a_17,b_255,4497
a_18,b_255,9342
a_19,b_255,3576
a_20,b_255,9273
a_21,b_255,1776
a_22,b_255,11403
a_23,b_255,7527
a_24,b_255,10268
a_25,b_255,8888
a_26,b_255,3040
a_27,b_255,7070
a_28,b_255,8005
a_29,b_255,6417
a_30,b_255,5434
a_31,b_255,1414
a_32,b_255,5681
a_33,b_255,7305
a_34,b_255,3333
a_35,b_255,1274
a_36,b_255,11267
a_37,b_255,2163
a_38,b_255,4281
a_39,b_255,3066
a_40,b_255,1008
a_41,b_255,3815
a_42,b_255,5921
a_43,b_255,9983
a_44,b_255,9415
a_45,b_255,6300
a_46,b_255,2969
a_47,b_255,6366
a_48,b_255,3776
a_49,b_255,4464
a_50,b_255,11456
a_51,b_255,2423
a_52,b_255,4872
a_53,b_255,11116
a_54,b_255,8627
a_55,b_255,5704
a_56,b_255,11193
a_57,b_255,6005
a_58,b_255,8985
a_59,b_255,7831
a_60,b_255,2775
a_61,b_255,11304
a_62,b_255,5779
a_63,b_255,2849
a_64,b_255,6491
a_65,b_255,7648
a_66,b_255,7927
a_67,b_255,8825
a_68,b_255,5080
a_69,b_255,10710
a_70,b_255,1817
a_71,b_255,3340
a_72,b_255,9206
a_73,b_255,8519
a_74,b_255,10426
a_75,b_255,2173
a_76,b_255,2588
a_77,b_255,2037
a_78,b_255,5851
a_79,b_255,1765
a_80,b_255,4367
a_81,b_255,8408
a_82,b_255,7086
a_83,b_255,5078
a_84,b_255,1799
a_85,b_255,6359
a_86,b_255,6134
a_87,b_255,3250
a_88,b_255,10008
a_89,b_255,6488
a_90,b_255,6054
a_91,b_255,7943
a_92,b_255,10314
a_93,b_255,9282
a_94,b_255,4209
a_95,b_255,8028
a_96,b_255,1101
a_97,b_255,11257
a_98,b_255,9379
a_99,b_255,6955
a_100,b_255,2531
a_1,b_256,8147
a_2,b_256,9809
a_3,b_256,2807
a_4,b_256,3100
a_5,b_256,10478
a_6,b_256,6988
a_7,b_256,2594
a_8,b_256,7122
a_9,b_256,5161
a_10,b_256,7860
a_11,b_256,4445
a_12,b_256,11082
a_13,b_256,11128
a_14,b_256,8762
a_15,b_256,9830
a_16,b_256,2837
a_17,b_256,4215
a_18,b_256,3693
a_19,b_256,4367
a_20,b_256,10684
a_21,b_256,3573
a_22,b_256,6187
a_23,b_256,2006
a_24,b_256,2194
a_25,b_256,1582
a_26,b_256,3778
a_27,b_256,1814
a_28,b_256,7186
a_29,b_256,2627
a_30,b_256,9300
a_31,b_256,7030
a_32,b_256,11505
a_33,b_256,5194
a_34,b_256,8393
a_35,b_256,10518
a_36,b_256,5018
a_37,b_256,5535
a_38,b_256,8467
a_39,b_256,8823
a_40,b_256,7157
a_41,b_256,9717
a_42,b_256,3046
a_43,b_256,9781
a_44,b_256,7027
a_45,b_256,7105
a_46,b_256,2570
a_47,b_256,11355
a_48,b_256,4284
a_49,b_256,2857
a_50,b_256,7633
a_51,b_256,6811
a_52,b_256,1857
a_53,b_256,7547
a_54,b_256,5586
a_55,b_256,9250
a_56,b_256,9062
a_57,b_256,9844
a_58,b_256,7154
a_59,b_256,10301
a_60,b_256,2823
a_61,b_256,5507
a_62,b_256,1664
a_63,b_256,10811
a_64,b_256,6735
a_65,b_256,7446
a_66,b_256,7516
a_67,b_256,4299
a_68,b_256,2260
a_69,b_256,6068
a_70,b_256,4869
a_71,b_256,2306
a_72,b_256,11904
a_73,b_256,1341
a_74,b_256,7154
a_75,b_256,4407
a_76,b_256,4937
a_77,b_256,6920
a_78,b_256,5223
a_79,b_256,4575
a_80,b_256,3790
a_81,b_256,9991
a_82,b_256,6190
a_83,b_256,9444
a_84,b_256,10882
a_85,b_256,8237
a_86,b_256,3679
a_87,b_256,1301
a_88,b_256,4624
a_89,b_256,7167
a_90,b_256,5880
a_91,b_256,6047
a_92,b_256,4411
a_93,b_256,8334
a_94,b_256,3526
a_95,b_256,11019
a_96,b_256,11180
a_97,b_256,3095
a_98,b_256,7872
a_99,b_256,10354
a_100,b_256,3093
a_1,b_257,10935
a_2,b_257,1704
a_3,b_257,8780
a_4,b_257,9870
a_5,b_257,11938
a_6,b_257,1287
a_7,b_257,2922
a_8,b_257,2950
a_9,b_257,11245
a_10,b_257,3351
a_11,b_257,8886
a_12,b_257,11573
a_13,b_257,10667
a_14,b_257,3623
a_15,b_257,10678
a_16,b_257,7021
a_17,b_257,4145
a_18,b_257,10204
a_19,b_257,2031
a_20,b_257,6583
a_21,b_257,2267
a_22,b_257,1833
a_23,b_257,3878
a_24,b_257,9214
a_25,b_257,11729
a_26,b_257,8127
a_27,b_257,4521
a_28,b_257,9725
a_29,b_257,6969
a_30,b_257,10359
a_31,b_257,8139
a_32,b_257,8177
a_33,b_257,6432
a_34,b_257,4740
a_35,b_257,3061
a_36,b_257,7179
a_37,b_257,2927
a_38,b_257,8023
a_39,b_257,4471
a_40,b_257,10282
a_41,b_257,9211
a_42,b_257,5873
a_43,b_257,6417
a_44,b_257,8823
a_45,b_257,9140
a_46,b_257,1623
a_47,b_257,11665
a_48,b_257,6535
a_49,b_257,1731
a_50,b_257,10587
a_51,b_257,8210
a_52,b_257,4199
a_53,b_257,4019
a_54,b_257,2094
a_55,b_257,10758
a_56,b_257,9049
a_57,b_257,2806
a_58,b_257,4429
